Gene name	fcatus_dNdS
0610010F05Rik	0.1075856272326119
0610010K14Rik	0.13444224019533038
0610012G03Rik	0.08970994964896108
0610030E20Rik	0.08955734062553411
0610040J01Rik	0.4091495484767292
1110004F10Rik	0.02614601018675721
1110008P14Rik	0.059717868338558
1110032A03Rik	0.488835451734799
1110038F14Rik	0.3811367722306736
1110051M20Rik	0.06557377049180327
1110059G10Rik	0.15440031152647976
1110065P20Rik	0.1456
1500009C09Rik	0.008515984922518498
1600002K03Rik	0.16175425165418056
1600014C10Rik	0.1585260294299493
1700017B05Rik	0.1836648921266461
1700019D03Rik	0.5702917771883289
1700021F05Rik	0.19360380599973567
1700025G04Rik	0.05511811023622048
1700030K09Rik	0.4459983666802777
1700037C18Rik	0.24756637168141596
1700037H04Rik	0.06180957390846922
1700123O20Rik	0.2212874908558888
1810013L24Rik	0.07931034482758621
1810030O07Rik	0.20109912477101569
1810037I17Rik	0.3678833792470157
1810055G02Rik	0.6025849896817639
2010300C02Rik	0.2332605531295488
2210016F16Rik	0.14559934653869716
2210016L21Rik	0.406502968159741
2210408I21Rik	0.4062072113190325
2300009A05Rik	0.09570459683496607
2310009B15Rik	0.3468462461661555
2310011J03Rik	0.1958665547629039
2310022A10Rik	0.08032200357781755
2310022B05Rik	0.1292590589507842
2310033P09Rik	0.07033569308061201
2310061I04Rik	0.2652577097261161
2410004B18Rik	0.0699942627653471
2410131K14Rik	0.07654320987654321
2510009E07Rik	0.055121042830540035
2510039O18Rik	0.0495813133539004
2610001J05Rik	0.2289239204934887
2610002M06Rik	0.1750162654521796
2610301B20Rik	0.26972704714640194
2610507B11Rik	0.10118356927361337
2700049A03Rik	0.337526899519947
2700062C07Rik	0.2710027100271003
2700081O15Rik	0.08750525872949096
2700097O09Rik	0.3065836298932384
2810004N23Rik	0.25752300422780405
2810006K23Rik	0.17165386170642946
2810459M11Rik	0.27859638462706976
3110009E18Rik	0.4398897692042715
3110040N11Rik	0.134341252699784
3110082I17Rik	0.003523340765665033
4833420G17Rik	0.2317436661698957
4833439L19Rik	0.19112073632918244
4930402H24Rik	0.22215827338129496
4930404N11Rik	0.16205444849845635
4930430F08Rik	0.13271264005049707
4930453N24Rik	0.2583830960036748
4930503L19Rik	0.3180436584691904
4930579G24Rik	0.1829551545470788
4931406C07Rik	0.1509204320705918
4931406P16Rik	0.06866767436838696
4931414P19Rik	0.13419233186675047
4931428F04Rik	0.13236017713629653
4932438A13Rik	0.02996755105936247
5031439G07Rik	0.05408680326063009
5730409E04Rik	0.1310615989515072
5730455P16Rik	0.10615224191866528
6030458C11Rik	0.2515522107243651
6430548M08Rik	0.04188305119039591
8030462N17Rik	0.15532811559301626
9330182L06Rik	0.06698764915218756
9530068E07Rik	0.2120260436614324
9530077C05Rik	0.13283006745904272
9930012K11Rik	0.4079007808911346
9930021J03Rik	0.293196405648267
9930104L06Rik	0.3125563425627817
A130010J15Rik	0.2461738847281016
A430005L14Rik	0.28135159097625856
A430033K04Rik	0.1985755993983898
AA986860	0.2872851499946621
Aaas	0.06630500301386379
Aacs	0.037722570201984655
Aagab	0.13113222239526556
Aak1	0.11779386074369852
Aamp	0.09139955569660424
Aars	0.03820598006644518
Aars2	0.15226400613967767
Aasdh	0.2533042846768337
Aasdhppt	0.09968473202221888
Aatf	0.27151051625239003
Aatk	0.14717940308297806
Abat	0.08269952825647445
Abca1	0.05048543689320388
Abca3	0.07062664224858667
Abca5	0.09427385892116184
Abca8b	0.2574509510259099
Abca9	0.1999408896113492
Abcb10	0.1557943207981581
Abcb4	0.11622885930190717
Abcb6	0.15390266299357208
Abcb7	0.1662899580238941
Abcb8	0.15746022215550884
Abcb9	0.004269220680312797
Abcc1	0.057948913457872675
Abcc10	0.1796520423600605
Abcc4	0.09576470588235296
Abcc5	0.07207207207207207
Abcd1	0.04435437174290677
Abcd3	0.10358255451713397
Abcd4	0.09912536443148688
Abce1	0.002254791431792559
Abcf1	0.06052287581699346
Abcf2	0.009359710699851096
Abcf3	0.034196290571870167
Abcg1	0.01655196445683422
Abcg2	0.19843249020306375
Abcg4	0.0412400455062571
Abhd11	0.2625794491525424
Abhd12	0.191086513253714
Abhd13	0.03219160442956477
Abhd14a	0.18073519400953028
Abhd14b	0.12961567445365485
Abhd16a	0.043438077634011085
Abhd2	0.07299697472430956
Abhd3	0.05968521115786193
Abhd4	0.030841121495327105
Abhd5	0.12330946698488465
Abhd6	0.05383770208758437
Abhd8	0.03138888888888889
Abi1	0.029761904761904767
Abi2	0.03905325443786983
Abi3	0.13338368580060422
Abl1	0.07918105574740995
Abl2	0.07286905082011293
Ablim2	0.098882945248584
Abr	0.01160337552742616
Abt1	0.12000414164423275
Abtb1	0.043618926569992486
Abtb2	0.020250601189722817
Acaa2	0.1116273229532898
Acaca	0.01855058125154588
Acad11	0.2120399344360006
Acad8	0.12454070779346355
Acad9	0.11670513560300055
Acadl	0.1243939393939394
Acadm	0.0654041878701927
Acads	0.05766904153784111
Acadsb	0.1560654857756307
Acadvl	0.13592905639462385
Acan	0.29060265577119504
Acap2	0.04273661041819516
Acap3	0.02565024571497063
Acat1	0.13412083179525042
Acbd3	0.09244791666666666
Acbd4	0.2652360515021459
Acbd5	0.19254927442061948
Acbd6	0.18540959767329127
Acd	0.4185692541856926
Ace	0.12504936159010135
Acer3	0.25954773869346737
Ache	0.08090503942406581
Acin1	0.18068315665488813
Acly	0.018202080237741457
Aco1	0.056779026217228475
Aco2	0.02026105591272161
Acot11	0.08796469444236668
